ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,bp_g,g_rp
345.9210731423241,0.38724014,59.53477432277821,0.33114302,-0.19556227001116913,0.4273778,2.1841025,-1.7607410655646911,0.45515287,-1.2923216112821032,0.43891427,20.16848,21.09648,19.182016,1.914463,0.9279995,0.98646355
345.93194156308317,0.7589145,59.5373303186511,0.6432987,-0.023136953712722397,0.81744766,5.3627043,-5.0659023033637265,0.9132071,-1.759326359458301,0.88576734,20.691202,22.017605,19.74447,2.2731342,1.3264027,0.94673157
345.915755194284,0.34865314,59.53967392867494,0.3308,1.2728635739037202,0.4153382,10.546364,-8.82366877345653,0.42901546,-5.77656105155447,0.4318644,19.840422,20.77362,18.619596,2.1540241,0.9331989,1.2208252
345.92768032966916,0.022166874,59.541367748859834,0.022435904,0.28650782217539583,0.026751915,2.3323977,-1.0211895328204785,0.027851382,-2.0969623810652647,0.02889952,15.721304,16.9588,14.624247,2.3345528,1.2374954,1.0970573
345.92074257036336,0.024565917,59.53693289536461,0.023521436,0.3137101068306517,0.02897897,2.6360192,-1.8695657850086245,0.030652417,-1.8583114918244807,0.03094343,14.806699,15.850608,13.728046,2.1225615,1.0439091,1.0786524
345.905814563719,0.022555793,59.52769524268346,0.021313492,0.25589025299922674,0.02637023,5.0374656,-4.67787749436316,0.02796613,-1.8690962840131558,0.027950376,15.569701,16.790796,14.481797,2.308999,1.2210951,1.087904
345.9217247241206,0.2891596,59.53262334560779,0.26553395,0.10956850708695794,0.33827767,4.568498,-3.9560956933730904,0.33897153,-2.284837205827224,0.34031394,19.995514,21.074932,19.029064,2.045868,1.0794182,0.96644974
345.87529560015224,0.053457923,59.52670683980263,0.04987733,0.17634332591508733,0.062582105,1.8560609,0.06164150934840812,0.065044016,-1.8550369720361775,0.06581317,17.299734,18.760527,16.146864,2.6136627,1.4607925,1.1528702
345.87064703705596,0.1333689,59.53318348139468,0.11971697,0.446047173719645,0.14962517,2.397684,-0.08066136872928298,0.15919682,-2.396326845893624,0.15738727,18.722652,19.457706,17.93669,1.5210171,0.735054,0.78596306
345.8692260431137,0.25512135,59.53523686655722,0.21760716,0.016275335179707365,0.2917484,2.9945068,-2.8270041081304536,0.3082978,-0.987481102079341,0.2882597,19.757494,20.72268,18.811108,1.9115715,0.96518517,0.94638634
345.8826411608858,0.57655424,59.542933341794566,0.60914755,2.3558201590804533,0.7187641,6.012032,-3.0544977937847695,0.7412697,-5.178278834715635,0.7794209,19.130886,20.038095,17.907312,2.130783,0.9072094,1.2235737
345.89290511256723,0.09205084,59.54566081424883,0.0903962,0.1615665898669594,0.109988496,7.1941323,6.556456374207099,0.11776431,2.961151855675152,0.12160909,18.42187,19.18949,17.589054,1.6004353,0.7676201,0.8328152
345.86704515642214,0.3616231,59.53263030847562,0.31002966,0.05953129066562233,0.39532506,3.2466297,-2.8425379520108978,0.40603068,-1.5686245641059415,0.39425018,20.084404,20.90707,19.104282,1.8027878,0.82266617,0.9801216
345.87536185976137,0.31825158,59.53133376181573,0.29469156,1.414462036356693,0.36859939,13.843309,-12.109849899712318,0.37619954,-6.707365622817793,0.3863049,20.047342,21.10787,18.950014,2.157856,1.0605278,1.0973282
345.8799794602545,0.3183702,59.530757769585634,0.2818664,0.19301037031334844,0.35970178,2.5030077,-2.393726400161576,0.36630258,-0.731519838762379,0.3630275,19.986526,20.848484,19.115387,1.7330971,0.86195755,0.8711395
345.8921864457764,0.30483142,59.53303412645314,0.25939026,0.6346373583787978,0.33695993,2.6288743,-2.50212984828781,0.34134814,-0.8064277379642368,0.33275038,19.871653,20.856947,18.893476,1.9634705,0.98529434,0.9781761
345.8839433599979,10.879084,59.538940115843644,10.348783,,,,,,,,21.126642,21.259233,19.73426,1.5249729,0.13259125,1.3923817
345.88670129077013,1.0833703,59.542110247693515,0.94271183,1.3014940685382634,1.7455064,3.307781,-3.256859777679296,1.5381985,-0.5781691280346922,1.2958199,20.8871,21.560198,20.006124,1.5540733,0.6730976,0.8809757
345.8861779692185,1.1502669,59.53831081415958,1.2168014,2.2077008600972436,1.523634,6.5384455,-4.467625915787573,1.5644296,-4.774053610820335,1.7141054,20.7975,21.40781,19.603273,1.8045368,0.6103096,1.1942272
345.8914798842107,4.0436506,59.53675329158358,2.3888273,,,,,,,,20.950304,,,,,
345.891776662864,0.43954387,59.537216277314386,0.40800536,-0.009675120193402345,0.5090722,3.3308485,-3.0685652891216653,0.5241282,-1.2955532508549146,0.5526213,20.390331,21.132334,19.298618,1.8337154,0.7420025,1.091713
345.88104739947926,0.028931076,59.54013060968761,0.029008714,0.37523654313576643,0.035097096,1.3669581,1.275068371340659,0.03595075,-0.4927221685153844,0.037643198,16.293657,16.778458,15.628989,1.1494684,0.48480034,0.6646681
345.8958862810682,0.032123204,59.53955655414665,0.031111842,0.14814177922767624,0.038385514,2.2732453,-2.1165107309682716,0.04006705,-0.8294738694379317,0.040837083,16.441813,17.974457,15.253352,2.7211046,1.5326443,1.1884604
345.87188037285586,0.057048064,59.53053287683675,0.05394832,0.69920471242751,0.06773167,7.913322,-6.747464402044078,0.06912039,-4.134294052168314,0.06930008,17.408808,18.053007,16.624838,1.4281693,0.6441994,0.7839699
345.87769922623363,0.015532359,59.52907028131262,0.015073563,0.7371563715186775,0.018483184,11.685508,-7.349983776422785,0.019281313,-9.084537795990224,0.01971178,14.810674,15.287486,14.160491,1.1269951,0.47681236,0.6501827
345.8900147649693,0.07344133,59.53256149475465,0.06681069,0.3040255854618202,0.083539136,2.8302743,-2.8177075754058123,0.08649232,0.2664149412546884,0.086893745,17.896896,18.575674,17.123274,1.4524002,0.6787777,0.7736225
345.89892791465076,0.24348816,59.53802721472334,0.22665912,0.2831966116743669,0.28632975,3.4125903,-2.960285259738383,0.2954158,-1.6977880403498657,0.29662806,19.781988,20.832233,18.761784,2.0704498,1.0502453,1.0202045
345.90206578632575,0.09403521,59.5455361314864,0.09139065,0.49874317257080514,0.11111663,2.7046409,-2.5253054997906013,0.11608687,-0.9684597129249046,0.11973449,18.346952,18.989548,17.578976,1.410572,0.6425953,0.76797676
345.921722280482,0.15027332,59.55415617624845,0.14787073,0.13436036763574744,0.18163478,1.7689967,0.580337499307813,0.19705714,-1.671094739163448,0.19837171,19.17943,20.065556,18.251034,1.8145218,0.88612556,0.9283962
345.9103298519883,0.6285234,59.54941068350663,0.42997506,-0.6758146251842488,0.6458487,0.83347696,-0.6037199958377871,0.7891919,-0.5746355677831995,0.62954587,20.403997,,,,,
345.92345439208935,0.28194904,59.55366511249198,0.2608814,0.4664251339064802,0.3315899,1.4704419,1.0404943392361516,0.35468385,1.039024085586455,0.3410283,19.868586,20.899893,18.735283,2.16461,1.0313072,1.1333027
345.9147625372693,0.32812643,59.54836400957874,0.31577298,0.45273575395082555,0.3876329,4.388259,-2.964459129978044,0.3911054,-3.2355523059427664,0.40186384,20.126816,21.09127,19.068268,2.0230026,0.96445465,1.058548
345.9050864105557,0.31474116,59.5396203661359,0.29647037,-0.07414063751548579,0.36561963,4.036836,-2.8809473822462985,0.3523331,-2.8277534062954355,0.38833636,20.117155,21.131945,19.174007,1.9579372,1.0147896,0.94314766
345.89619406466085,0.18132289,59.54463709459921,0.16959918,0.1364645449452685,0.21195415,4.535918,4.50954565936834,0.22984575,0.48841601169097987,0.24201375,19.341887,19.912899,18.18679,1.7261086,0.5710125,1.155096
345.9098874718172,1.1611369,59.54421264385322,0.89726233,-0.6496698278273422,1.1635959,3.4257739,-0.5966692640049375,1.4177551,-3.373412667168124,1.3446147,20.866861,21.932858,20.060131,1.8727264,1.0659962,0.8067303
345.9115696513156,2.2490265,59.5478543487088,1.3273737,,,,,,,,,,19.784035,,,
345.91449809002427,1.0920287,59.55474794103792,0.9402398,1.0697594368918166,1.1143281,2.7384841,-2.7108574934933127,1.271245,-0.38800356310998607,1.3485574,20.794586,21.587778,19.831533,1.7562447,0.7931919,0.96305275
345.9141570100014,4.6029115,59.553902861961085,4.558102,,,,,,,,21.116686,21.881756,20.591646,1.2901096,0.76506996,0.5250397
345.9102621551211,0.5618398,59.54217527696928,0.5126193,0.9248794448189444,0.66301745,1.053471,-1.0446548394755588,0.7746777,-0.13600497868129197,0.75333154,20.512354,21.122179,19.634953,1.4872265,0.60982513,0.87740135
345.91789435012157,2.0843525,59.55744198535007,1.1147318,,,,,,,,20.936329,22.086996,19.985535,2.1014614,1.1506672,0.9507942
345.9100972657788,0.086322226,59.54978252834247,0.08611163,0.4387624332303002,0.10291304,3.1585193,-2.2822419996785897,0.10836693,-2.183486910849503,0.11389455,18.208796,18.975636,17.260214,1.7154217,0.76684,0.9485817
345.89820410905133,0.0085348,59.54319641951859,0.008714598,0.2075624711682174,0.010456511,2.6059706,-2.3267823268599717,0.0109379925,-1.173527571926819,0.01153384,12.526551,13.40309,11.587218,1.8158712,0.8765383,0.93933296
345.91787436110786,0.11892407,59.54677636732636,0.11522327,0.2326645993108728,0.1393963,4.8315325,-4.076427494346844,0.14497268,-2.593538650810066,0.1511871,18.723183,19.482723,17.876493,1.6062298,0.75954056,0.8466892
345.9198726464519,0.09764206,59.54442077228411,0.097434774,1.1497065431428513,0.117313944,12.690479,-10.62552590601364,0.12142015,-6.938766009703879,0.12534395,18.311321,19.487293,17.24899,2.2383041,1.175972,1.0623322
345.91784628697127,0.038202073,59.54568494578915,0.03864849,0.23644608540115616,0.04717831,3.906927,-3.1053033054222965,0.048544023,-2.370900734496618,0.05270008,16.705622,17.334806,15.923142,1.411664,0.6291847,0.7824793
345.8070926120966,0.08710697,59.518893292913724,0.091172434,0.36494630449196896,0.10773138,6.9861927,-6.456221927752007,0.10531734,-2.6690983148178318,0.12455518,18.195885,18.820105,17.446161,1.3739433,0.6242199,0.74972343
345.8075878413695,0.2155512,59.52056874574352,0.21730494,0.08756850612453365,0.27057704,5.54598,-5.1099829694192795,0.25658798,-2.155450916887273,0.29946733,19.547382,20.887896,18.483757,2.4041386,1.3405132,1.0636253
345.82822404888924,0.24491122,59.533268824035176,0.2289147,0.6817943136830045,0.2908912,10.6236725,-2.373751242344901,0.28449032,-10.355082158775023,0.2941216,19.781134,21.076756,18.566917,2.509838,1.2956219,1.2142162
345.8330717828066,0.27946272,59.52681268027074,0.26235807,0.08318867715140602,0.339113,3.621363,-2.90454329475906,0.31791067,-2.1628446506951824,0.32065123,19.79639,20.800255,18.851244,1.9490108,1.0038643,0.94514656
345.81043863610796,3.700711,59.51899816296123,2.6975815,,,,,,,,20.977488,21.629353,19.628918,2.0004349,0.651865,1.3485699
345.81018370282965,0.6041045,59.514989282519714,0.58122444,-0.3448777846380805,0.66339874,3.262059,-2.449411199893579,0.6380683,-2.1543940962288746,0.8223733,20.519054,21.665697,19.508066,2.157631,1.1466427,1.0109882
345.8171718361672,0.38862205,59.517156134830664,0.3941685,0.8420167034319171,0.49292713,3.4116125,0.8660160387969913,0.4801472,3.299865960236156,0.5554109,20.263178,21.328447,19.22965,2.0987968,1.0652695,1.0335274
345.8321739356159,2.7407331,59.53072035373615,2.2776546,,,,,,,,20.916851,21.43453,19.539923,1.8946075,0.5176792,1.3769283
345.8084212169062,0.020234449,59.52621999080053,0.021789782,0.3833815115040206,0.025254084,4.9464135,-4.068184282479451,0.025359824,-2.813695274189444,0.029663129,15.468622,15.91635,14.844318,1.072032,0.44772816,0.6243038
345.82452987094536,0.029909715,59.53133035786008,0.029366057,0.27283360113211447,0.036025696,1.5697541,-0.9899480696464419,0.035783403,-1.218249123142593,0.036874093,16.25035,17.768742,15.06425,2.7044916,1.5183907,1.186101
345.82546800177994,0.048447732,59.52901659294176,0.046722315,0.29965656301505733,0.058366746,2.7323031,-2.720561834667061,0.058414403,-0.25302844171440353,0.05893054,17.199738,17.986692,16.318844,1.6678486,0.7869549,0.8808937
345.821452062329,0.05393106,59.52639539883375,0.052729573,0.22578424619582046,0.065066315,1.240816,-1.1632804000281176,0.063415594,-0.4317442427963334,0.069096945,17.2972,18.841654,16.109224,2.7324295,1.5444546,1.1879749
345.8391990264286,0.18926316,59.52634978001965,0.18271808,0.8823338743267128,0.23645996,3.643238,-3.6226305362984883,0.21632221,-0.38695192552083074,0.21720111,19.274014,20.207088,18.425928,1.7811604,0.93307495,0.8480854
345.8419019191516,0.08863678,59.52763653803983,0.08585241,0.6985282882169758,0.1070614,16.487305,-15.524518027873537,0.10551412,-5.551625705181088,0.10728752,18.218246,19.098986,17.334326,1.7646599,0.8807392,0.88392067
345.83810198377904,0.116618104,59.53369116835455,0.11243467,0.35035401245283165,0.1375658,3.6442978,-3.2655662034959123,0.1377053,-1.617709790532595,0.14313811,18.66035,19.627768,17.723186,1.9045811,0.96741676,0.9371643
345.86162182318947,0.21956763,59.53462995461564,0.19588219,0.09646326205864096,0.25357166,2.6732705,-2.411076769633656,0.2540496,-1.1545925728188107,0.25119537,19.609543,20.583092,18.7361,1.8469925,0.9735489,0.8734436
345.85795400146833,0.087248914,59.53432856125238,0.08433727,0.31835576587190967,0.1030475,1.8939984,-1.6145276586911477,0.10574214,-0.9902172336260806,0.10808564,18.192207,19.176685,17.22979,1.9468956,0.984478,0.9624176
345.8378838328512,0.12786153,59.53568777733043,0.12987094,0.39254371376198793,0.15818931,3.8599262,-3.5027186355804187,0.15626834,-1.6217253568269356,0.16636442,18.909645,19.919718,17.939705,1.9800129,1.0100727,0.9699402
345.8448356300387,0.0398995,59.536261899915004,0.039964758,0.4864757780070702,0.049131554,0.91111207,-0.2049365822864002,0.04896484,-0.8877647059703169,0.051099233,16.835598,17.37895,16.14753,1.2314205,0.5433521,0.6880684
345.8505175079705,0.07701484,59.53460798837845,0.07709478,0.7909850457046644,0.09224597,5.359169,-3.6518580072888396,0.09358438,-3.9223241388289964,0.099630676,18.062199,18.975422,17.156199,1.8192234,0.91322327,0.90600014
345.86130608011393,0.1921375,59.539260937108,0.18329011,0.6785606263367423,0.23216116,0.7747199,-0.5933928117502544,0.23713404,-0.4980722103036528,0.2342429,19.505245,20.80079,18.389662,2.411129,1.2955456,1.1155834
345.846451269175,0.17510475,59.54174780624224,0.1758206,-0.0058646525295188694,0.21594584,6.2852993,-5.309312196058309,0.21653707,-3.3639549322899542,0.22222616,19.331022,20.396402,18.398018,1.9983845,1.0653801,0.9330044
345.8593927501028,0.4335985,59.543985692691145,0.42654493,-0.4389248719115939,0.51521766,5.079846,-1.8094479158144543,0.54524535,-4.746654820217636,0.5487082,19.071648,19.81627,17.944252,1.8720188,0.7446232,1.1273956
345.85545379461684,0.10515617,59.54584506561701,0.10236918,0.33343332984474044,0.12396277,3.1879435,-2.757624701975123,0.13128735,-1.599528100654907,0.13482068,18.605415,19.587303,17.698591,1.8887119,0.9818878,0.9068241
345.856685530492,0.24425231,59.54093257723133,0.22695751,-4.1781357111993905E-4,0.29215336,2.7454727,-2.633406113876215,0.2973601,-0.7763971007064155,0.29069075,19.713488,20.708132,18.817719,1.8904133,0.99464417,0.8957691
345.8422835813461,0.45835334,59.53102104322377,0.42793775,1.481454547361099,0.5725558,2.314016,-1.0702459848673804,0.52640915,-2.0516441230276325,0.5454737,20.370266,21.277328,19.357267,1.9200611,0.90706253,1.0129986
345.8579640578892,0.25954664,59.535440321689464,0.23861311,0.6355374109543585,0.30157462,2.6074982,-2.3619332465964638,0.30480316,-1.1046799037932946,0.30613497,19.757805,20.957579,18.792603,2.1649761,1.1997738,0.96520233
345.8518721665359,0.29927987,59.53044158997729,0.27394578,-0.08993221959563598,0.3677381,5.455116,-4.8844245191804205,0.3616819,-2.4291322432413716,0.34858507,20.005665,20.849194,18.936737,1.9124565,0.84352875,1.0689278
345.8339825378206,0.47663125,59.53601349124543,0.45670602,1.867487377856152,0.57724994,6.018518,-4.944452775785594,0.56084275,-3.431463977198512,0.5842708,20.467094,21.387152,19.328478,2.0586739,0.9200573,1.1386166
345.8382691586191,0.8471099,59.53859996168938,0.86325973,2.254781813643869,1.118149,5.17911,-2.701181328173144,1.1796108,-4.418913972351186,1.0497798,20.773996,21.49936,19.703583,1.7957764,0.7253628,1.0704136
345.84291191623987,0.7030859,59.536432369580574,0.6065431,-0.08901570034003155,0.79852444,1.1673124,1.0998581874332292,0.9643213,0.3910629706233185,0.778897,20.66927,21.325474,19.52911,1.7963638,0.6562042,1.1401596
345.8439468609677,0.34348854,59.53135794838323,0.315631,0.08017090697681772,0.40157875,2.9375896,-2.553191318751801,0.39635628,-1.4528065153465881,0.41543433,20.17648,21.194761,19.230347,1.9644146,1.0182819,0.94613266
345.84747320644453,0.9366933,59.53664785102564,0.670266,1.7295198330163022,0.9833495,5.4667306,-3.0458986654561593,1.0501665,-4.539564117867428,0.92860794,20.651268,21.211567,19.160492,2.051075,0.5602989,1.4907761
345.84768053454775,0.64472765,59.53066571206657,0.47427094,0.6549554813519637,0.67638,2.7315693,-1.8279278461092974,0.7775825,-2.0298154678289304,0.66552615,20.61412,20.593693,19.196459,1.397234,-0.020427704,1.4176617
345.849800898761,0.5211733,59.53052970282239,0.4613417,1.9626066825647268,0.6236602,2.850935,2.7972624123921244,0.64692175,0.5505938725411275,0.6246699,20.45737,20.879873,19.03333,1.8465424,0.42250252,1.4240398
345.8632995171865,0.8691282,59.535526398682144,0.5727935,0.834560408257768,0.783089,4.368068,-3.419396255028388,1.0848873,-2.7180411601957672,0.75659627,20.667221,21.658192,19.80898,1.8492107,0.9909706,0.8582401
345.84781111199703,12.638859,59.53872213073035,6.0696216,,,,,,,,21.040682,21.89445,19.929771,1.9646778,0.8537674,1.1109104
345.8486875899599,0.03247782,59.5362938008637,0.033569414,0.18768228542943527,0.039824627,0.6786203,-0.5509283301143868,0.041120358,-0.3962366283827965,0.04411267,16.460175,17.806644,15.321801,2.4848433,1.3464699,1.1383734
345.84911792299937,0.0135682905,59.53164063689854,0.013844816,0.6469611765884875,0.01630158,2.205214,-2.0861770869440126,0.01663068,0.7147266378202539,0.017668251,14.576525,15.043266,13.931693,1.1115732,0.46674156,0.64483166
345.8497929527381,0.53859335,59.53589051891642,0.57234436,-2.6621588240119447,0.68499494,3.016698,-2.986306104373867,0.6850438,0.42713292607383907,0.73029834,19.118078,19.578278,17.6648,1.913477,0.46019936,1.4532776
345.80224088684514,0.15431851,59.52493807625393,0.14684382,0.39781292361385656,0.18562512,0.9682378,-0.014474107882289922,0.18479733,-0.9681296079717372,0.19955857,19.029617,20.153223,18.005085,2.148138,1.1236057,1.0245323
345.80133295749187,0.174711,59.526573942142804,0.17440358,0.3910010826576328,0.21691276,3.936534,-3.9343877934020184,0.21251461,-0.12997080073260894,0.23467168,19.295033,20.361038,18.216114,2.1449242,1.0660057,1.0789185
345.80779397492,0.1717811,59.52966613019653,0.17511395,0.24609986373316586,0.21101774,1.5627917,-1.5552364721271648,0.20830987,-0.15348403320488557,0.23584533,19.170755,20.251041,18.20426,2.0467815,1.080286,0.9664955
345.8087611465598,0.018854896,59.532064624057924,0.020351848,0.7388606006789978,0.023125743,4.457015,4.369780536314595,0.023865739,-0.8774982336586379,0.02720538,15.325767,15.959652,14.506231,1.4534206,0.6338854,0.81953526
345.8035457522208,0.124442205,59.53346897363036,0.12957731,0.5064562518025439,0.15099113,4.947531,-3.1015007804580312,0.15281758,-3.854705700678579,0.17580247,18.767057,19.916134,17.784496,2.1316376,1.1490765,0.9825611
345.8012108456195,0.15897933,59.53326390244505,0.16270916,0.39145841287570804,0.19337566,2.656654,0.7217057165681816,0.19442277,-2.5567461157923934,0.22306946,19.069363,19.982029,18.200148,1.7818813,0.9126663,0.869215
345.80983673701576,0.054933,59.53727350569988,0.056829173,0.3663173596012498,0.06782034,6.2671685,-5.155826276102699,0.06952642,-3.562984172045612,0.076988466,17.473137,18.076462,16.735943,1.340519,0.6033249,0.73719406
345.82622497352844,0.1572527,59.54361002795569,0.15642223,0.33947064238483937,0.19525588,2.1595702,-1.964321536357738,0.19521295,-0.8973207743924129,0.20299734,19.140043,20.2095,18.085007,2.1244926,1.0694561,1.0550365
345.82235849161316,0.05689428,59.54273697656363,0.057903647,1.1773910869875435,0.0699437,4.1936946,-3.538439198333041,0.070618965,-2.2508933034558405,0.07464109,17.546547,18.53079,16.552885,1.9779053,0.9842434,0.9936619
345.7990181623108,1.737683,59.53056403965563,1.8994234,,,,,,,,20.94492,21.662027,20.114214,1.5478134,0.7171078,0.83070564
345.8214185848522,0.12178116,59.54333840063986,0.13079786,0.6695536293774319,0.15547882,10.249503,-9.350622543531543,0.15335333,-4.197399969246059,0.16860642,18.797354,19.368446,17.734303,1.6341438,0.5710926,1.0630512
345.8204781369859,0.3578743,59.54294154185535,0.3500909,0.39037354661713297,0.4374998,2.0118701,-1.980065794250016,0.43248236,0.35631524721652325,0.44873777,20.110418,,,,,
345.8080269828054,0.1828222,59.53324819467063,0.17426074,0.8305167810388281,0.22502074,7.22701,-7.214225135689945,0.22466025,-0.429678151316937,0.24015756,19.357668,20.506529,18.291079,2.2154503,1.1488609,1.0665894
345.8158428221142,0.3996019,59.53397430849702,0.37731332,0.49045416233040307,0.48391587,4.18186,-3.608940114217684,0.467535,-2.112700299081576,0.51440716,20.297327,21.097395,19.309065,1.7883301,0.8000679,0.9882622
345.8109794945605,0.1063029,59.52947920997268,0.10870634,0.40925077659272524,0.13220334,1.6411595,-1.4622289671391853,0.12988944,-0.7451785092510723,0.1468122,18.596834,19.551714,17.648195,1.9035187,0.95487976,0.9486389
345.82146281818723,0.3704086,59.53309648213625,0.34265622,1.5660759550423418,0.45315516,4.9367495,-4.855624816730994,0.43362236,0.891291885995869,0.45322627,20.23547,21.530369,18.993069,2.5373,1.294899,1.2424011
345.8006074844259,0.43601564,59.5341179405096,0.43342736,-0.050676468374985184,0.51093674,3.1460671,-3.10035017627288,0.5736218,-0.5343853526430613,0.6336227,20.347239,20.977053,19.357897,1.6191559,0.62981415,0.98934174
345.80395148981336,0.34707683,59.53001545118226,0.34099972,0.24351964987859165,0.4321448,4.149443,-3.766667796989539,0.43965033,-1.7407163980979785,0.5239579,20.095692,21.075537,19.134247,1.9412899,0.97984505,0.96144485
345.803681325464,1.3944947,59.52543303677515,1.109958,0.7439920403593732,1.784297,5.2266912,-5.038215757011902,2.1313794,-1.3909292897763457,1.7218525,20.784695,21.458887,19.735634,1.7232533,0.6741924,1.0490608
345.82016829238347,0.712107,59.544754135381,0.5961486,1.3288082691163536,0.82332146,9.23133,6.390652333369329,1.0546814,6.661607192596771,0.8267523,20.674467,21.033524,19.40446,1.6290627,0.35905647,1.2700062
345.8229437754945,0.37114754,59.53981539768474,0.35418928,0.2295607639937679,0.4526291,1.6994833,-1.5775631421776584,0.43930995,-0.6320901084271014,0.4695031,20.2539,21.556904,19.27538,2.2815247,1.3030033,0.97852135
345.80262274200464,1.0174922,59.530649614638165,1.0533998,0.3068497900536834,1.4611391,1.9160409,-1.8308244527763176,1.2371291,-0.5650615412380009,1.7572229,20.927895,21.388767,19.975126,1.413641,0.46087265,0.9527683
345.8111562266874,1.324126,59.537671665037955,1.2676599,-0.6425939994411298,1.7158973,7.117738,-4.29169093617254,1.348409,-5.678343027220475,2.085214,20.876862,21.59942,19.735035,1.8643856,0.722559,1.1418266
345.81962111058317,0.020136554,59.54372216484894,0.021422682,0.6490962299441619,0.025139894,2.979745,-1.3299520515249788,0.025671309,-2.6664784373543644,0.027413605,15.611087,16.077543,14.967187,1.1103563,0.4664564,0.6438999
345.79890509740454,0.032204714,59.53491693577938,0.03482346,0.6434302710761954,0.04030082,7.309136,6.85485895192636,0.04074246,2.536607535618046,0.04630661,16.501816,17.048977,15.801772,1.2472048,0.5471611,0.7000437
345.8114202926333,0.05315402,59.539355093717376,0.054952476,0.5424255915274843,0.06584389,3.0073078,-2.25929672962978,0.0679437,-1.9848118341072685,0.07421305,17.40198,18.016031,16.677738,1.3382931,0.6140518,0.72424126
345.81882156937223,0.018086359,59.53634426777566,0.019601451,0.8190941814332002,0.022792067,7.4124975,2.6942780533482287,0.023155306,-6.905503740464159,0.025459392,15.334915,15.847303,14.652453,1.19485,0.5123882,0.68246174
345.79981990816844,0.11329418,59.52934291456151,0.11982928,0.37172476735180937,0.14100352,2.0752366,-1.9439108944885135,0.14229207,-0.7265102741588425,0.16096902,18.681429,19.922665,17.528221,2.3944435,1.2412357,1.1532078
345.812406074148,0.03204592,59.53009093188617,0.03391054,0.5902350759517061,0.040283054,2.72495,-2.343317017154914,0.039807465,-1.3907619445505224,0.045273744,16.500872,17.15905,15.712506,1.4465437,0.6581783,0.78836536
345.8240462973259,0.7553108,59.53358164379339,0.6398143,-0.44092045492703924,0.8162595,2.5211558,-2.4414850605813263,0.85457814,-0.628790265160437,0.862437,20.755304,21.526947,19.561773,1.9651737,0.7716427,1.193531
345.8077705097514,0.15178299,59.53153117479812,0.15428464,0.09514187588236189,0.18141599,3.4222999,-2.444581921024384,0.19479062,-2.395027182889737,0.23518567,18.992184,19.634697,17.801224,1.8334732,0.6425133,1.1909599
345.8016309859341,1.0406379,59.53596888837275,0.98777944,0.6172927128771739,1.2120978,6.5316405,-6.2826595429215555,1.2031689,1.7862018484551192,1.2186183,20.492796,21.02025,18.922781,2.0974693,0.5274544,1.570015
345.84171002641233,0.20308644,59.54079094551804,0.20249763,-0.4295519749729888,0.2565017,1.0634528,-0.9309561203541424,0.25153798,-0.5140550681736928,0.25197518,19.445784,20.509703,18.465906,2.0437965,1.0639191,0.9798775
345.82982459292924,0.13274458,59.54184396438403,0.13331681,0.12025491557695794,0.16236287,2.0429428,-1.597196738533795,0.16386455,-1.273804441292434,0.1731676,18.939194,20.606695,17.766035,2.84066,1.6675014,1.1731586
345.83499359982517,0.114935085,59.54215040844612,0.11562178,0.29702196458432323,0.14142585,4.7193394,-3.7582496650682593,0.1428403,-2.8544216048954008,0.14831097,18.739538,19.844702,17.696932,2.14777,1.1051636,1.0426064
345.8324973242851,0.20322941,59.543324260433536,0.20261018,0.031679184612917265,0.2528108,2.56531,-1.9960143187565151,0.25353834,-1.6114408900755741,0.26089475,19.468191,20.361237,18.435163,1.9260731,0.8930454,1.0330276
345.8350330918471,0.26991105,59.54535789746494,0.26416904,1.0070080813728155,0.33774722,3.5133004,-2.668681368553896,0.32304987,-2.285042443233641,0.3312225,19.918144,20.986382,18.981716,2.0046654,1.0682373,0.93642807
345.85641861162395,0.19939752,59.54902443644396,0.19313294,0.47732874151503357,0.23752265,2.0449307,-1.7411797276291407,0.24583103,-1.0723965161505826,0.2532048,19.555838,20.412395,18.611702,1.8006935,0.85655785,0.94413567
345.834651824556,0.21517129,59.55131323719302,0.21201143,0.462454797137431,0.27229834,4.3225985,-3.259945563821987,0.26009423,-2.8385933530845144,0.2813381,19.661936,20.623245,18.654734,1.9685116,0.96130943,1.0072021
345.85208557419884,0.08576033,59.55253272662816,0.08842763,0.4214731948809157,0.105170004,5.3671465,-4.705942650107094,0.10679081,-2.580768160398952,0.111114316,18.258871,18.969168,17.44583,1.5233383,0.71029663,0.8130417
345.8477332878954,0.36548698,59.55478928138582,0.34822157,-0.9110629205423366,0.43943986,2.5452342,-2.5260671533349384,0.43055806,-0.3117719015961413,0.43390936,20.277472,21.189648,19.276508,1.9131393,0.91217613,1.0009632
345.84665582542516,0.089984134,59.55404802401769,0.090901025,0.29974753948078037,0.10998509,1.6118927,-1.5368438083252485,0.11451353,-0.4861165300091806,0.11892863,18.356953,19.059881,17.478144,1.5817375,0.70292854,0.878809
345.83764072054265,0.22299027,59.54592446909628,0.21667704,0.5176042037553729,0.27261728,3.7267778,-2.91737207283161,0.27333394,-2.3190111578944688,0.27357322,19.6716,20.467981,18.62633,1.8416519,0.796381,1.0452709
