ra,ra_err,dec,dec_err,u,u_err,g,g_err,r,r_err,i,i_err,z,g_err1
345.524064358449,0.101063873188406,59.633326298664,0.101608866596839,23.08408,0.4499905,23.24125,0.23148,21.66549,0.0851781,20.75714,0.05722078,20.01123,0.23148
345.626953347975,0.0734608608371885,59.6563023888291,0.0622771008239807,25.14915,0.8676273,23.5782,0.3009702,21.8912,0.1018259,21.22825,0.093601,20.20404,0.3009702
345.628461833418,0.0559798732180408,59.6563884372807,0.0643225944414476,24.60063,0.9727147,23.2981,0.2378725,21.76946,0.09153908,20.95777,0.06716662,20.51359,0.2378725
345.431618998499,0.0735449922671367,59.6098637121075,0.0681161721932418,25.1168,0.8391811,23.82342,0.3719777,21.66052,0.08564401,20.8039,0.05890222,20.12067,0.3719777
345.428134110771,0.13538239313742,59.6099580203718,0.104881271818233,25.91544,0.5115383,24.87032,0.6443941,22.95701,0.2657196,21.09295,0.07638014,20.48044,0.6443941
345.42868276942,0.134713343688845,59.6083685926984,0.118173595859204,25.49347,0.6906995,24.53029,0.5772553,22.74837,0.2231338,21.50562,0.1091174,21.04572,0.5772553
345.450847605204,0.108800668306054,59.614668048253,0.112216371302079,26.11564,0.4376622,24.44377,0.5528486,22.39115,0.1622431,21.08831,0.07553884,20.1529,0.5528486
345.419701547093,0.110811220202584,59.6074372290008,0.1235134748559,24.748,0.9264798,24.0401,0.4345728,22.30627,0.1512237,21.06366,0.07383281,20.14965,0.4345728
345.385598667215,0.126878062733526,59.5993640607524,0.118968620162606,25.80216,0.5572719,24.20853,0.4831981,22.62091,0.2001985,21.44013,0.1028998,20.39674,0.4831981
345.369445102292,0.105762122209557,59.592823585502,0.108236020176903,24.91295,0.8980516,24.17685,0.4719823,22.24763,0.144681,20.96758,0.06798529,20.03099,0.4719823
345.646807433979,0.141621239277983,59.6546740624356,0.184094648108275,24.48335,0.984548,24.1637,0.4548614,22.8123,0.2271802,21.60587,0.119069,20.46042,0.4548614
345.646580835444,0.101316076522444,59.6562243397529,0.107377131197266,24.97395,0.946314,23.89617,0.3783558,22.37321,0.1559589,21.16563,0.08076517,20.54927,0.3783558
345.397350620571,0.119292427477011,59.5969992798818,0.124018011201652,25.29718,0.7670006,24.6574,0.6053408,23.50398,0.9036622,21.96914,0.1639962,20.5166,0.6053408
345.421639529325,0.11945195121446,59.602408981375,0.118058216620642,24.36876,0.910299,24.34307,0.5248462,21.99823,0.1153941,21.36592,0.0962327,20.37378,0.5248462
345.574083612002,0.200133885566605,59.6364089606083,0.127758800904771,25.10659,0.8802902,23.73659,0.343663,22.17491,0.1323937,20.68973,0.05367384,19.72052,0.343663
345.388509723923,0.108642253340727,59.5936025059342,0.112206210905658,25.62607,0.6339727,25.14391,0.6559243,22.69349,0.2134945,21.15796,0.08019941,20.06683,0.6559243
345.360029970487,0.104722865653105,59.5857710863927,0.108163060122088,24.97188,0.8829775,23.52259,0.2908061,21.93569,0.1103762,20.90755,0.05893579,20.03408,0.2908061
345.46388063291,0.118655483973049,59.608764854015,0.110154557847602,23.73067,0.6985458,25.03806,0.6561378,22.8409,0.2399216,21.00517,0.07017348,20.18622,0.6561378
345.425482414042,0.0993951384499215,59.5993184375882,0.101563667795376,25.44979,0.7144538,24.92319,0.649224,22.33415,0.1551113,20.77711,0.05739999,19.609,0.649224
345.563967675652,0.116904605606237,59.628635130792,0.119734415230601,25.89194,0.5419911,24.9584,0.6463359,22.46282,0.171404,21.38487,0.0989245,20.36776,0.6463359
345.508803219185,0.11328080929353,59.6148179599735,0.116173850593655,23.44819,0.8078471,24.79673,0.6302775,22.24156,0.1416443,21.36472,0.09763331,20.49516,0.6302775
345.416160430457,0.118483303461885,59.5936505646135,0.130059069779636,23.77511,0.7103506,24.90574,0.6471556,23.12051,0.3065388,22.11687,0.1864967,20.51977,0.6471556
345.516407737371,0.120372477185729,59.6142637824955,0.1173379484058,25.17624,0.856223,24.54886,0.5784854,22.31641,0.1514026,21.18188,0.08317801,20.63616,0.5784854
345.45491444322,0.114294452214419,59.5989467123902,0.110818327515163,24.72662,0.9372178,24.42281,0.5454183,22.44593,0.1705113,21.89846,1.062756,20.21229,0.5454183
345.500620689383,0.102751139119884,59.6086136711647,0.111839264059092,24.63481,0.9714376,23.43052,0.2709302,21.71592,0.08795586,20.74412,0.05644544,19.9413,0.2709302
345.451484049997,0.178772527259415,59.5947886862803,0.237665303224114,25.16555,0.8259747,24.17959,0.4741913,22.58541,0.192876,21.51007,0.1090887,20.36341,0.4741913
345.432732354762,0.114219658515025,59.5885916533452,0.115197330161582,24.65697,0.9387861,24.74015,0.6216555,23.50581,0.321849,21.47253,0.1052395,20.36929,0.6216555
345.577048045374,0.104755575735156,59.6209913705199,0.108757235154448,26.60316,0.2977644,22.96869,0.1814162,21.92076,0.106771,20.84629,0.06177726,20.11551,0.1814162
345.48086441516,0.112419576108601,59.5965895961965,0.110721386564133,24.55592,0.9533069,23.34851,0.2534752,21.93092,0.108361,20.96881,0.06776793,20.4092,0.2534752
345.47845716261,0.111324690030037,59.5943796899023,0.126116782105217,26.16816,0.4260786,24.4047,0.5402255,22.62992,0.2004194,21.2841,0.0892551,20.23494,0.5402255
345.383642602709,0.100832366021971,59.5726434812835,0.108774286545846,24.92162,0.9053665,24.47052,0.5542054,22.45655,0.1638363,21.19128,0.08224292,20.19639,0.5542054
345.448665906806,0.11039648620685,59.5843262120377,0.112601340153787,24.393,0.9192182,24.04023,0.4332454,22.26318,0.1458409,21.19803,0.08237871,20.35578,0.4332454
345.514713807145,0.110304809048641,59.5986437628993,0.112545810660864,25.17515,0.8592666,24.18379,0.8038233,21.8974,0.1023576,20.89038,0.06398529,20.13853,0.8038233
345.44591146909,0.120449293744078,59.5824874069059,0.134083888821593,24.23029,0.8820071,25.70183,0.5687486,24.07143,0.6043703,21.59517,0.1168997,20.36329,0.5687486
345.437848508826,0.106892601513278,59.5800848335466,0.12316637135491,24.21494,0.8838017,24.18145,0.4739265,22.56844,0.2092599,21.19304,0.08196235,20.44915,0.4739265
345.533955464666,0.096687777962182,59.6014980502997,0.0952323663003672,24.49417,0.9651944,24.62984,0.5965707,22.85213,0.2422173,20.81344,0.06008764,19.61919,0.5965707
345.36412922153,0.104088845352506,59.5616913582762,0.111634073511595,26.33819,0.362439,23.13885,1.030214,21.61532,0.08354808,20.59432,0.04872747,19.79854,1.030214
345.429418863636,0.114911181636325,59.5767580433377,0.117738480199223,23.92496,0.7754042,23.85323,0.3776676,22.29817,0.1508366,21.47176,0.1047437,20.44557,0.3776676
345.397200997599,0.0918983071196773,59.5664653973523,0.0911462648524814,24.80902,0.9234279,25.44799,0.6206253,23.68804,0.4785241,20.93001,0.0651277,19.12523,0.6206253
345.412480722765,0.116176283635936,59.5685409203723,0.116149944799438,23.28997,0.5119442,25.26193,0.6445575,22.7434,0.2227427,21.10921,0.07599027,20.30919,0.6445575
345.429220008236,0.125413288277698,59.5710987625454,0.117043564206629,24.81276,0.9252372,24.26557,0.4975242,22.16504,0.1239759,21.00822,0.06953275,20.3033,0.4975242
345.544078148037,0.125645698998803,59.5963969777649,0.130025752554453,24.33608,0.9433795,24.96783,0.6476234,22.81437,0.2342384,21.39425,0.09970195,20.4172,0.6476234
345.457297929697,0.107138058086016,59.5753683646081,0.107563219643401,25.06193,0.8693264,24.23662,0.4911402,22.14608,0.1316808,20.67046,0.05183057,19.95363,0.4911402
345.47835508584,0.127153754194545,59.5773127137347,0.151891279184083,25.00873,0.893847,24.40076,0.5384467,21.75947,0.09359886,20.83777,0.05997663,20.50214,0.5384467
345.403975850187,0.117060624067924,59.5602238111716,0.117573285534072,23.0948,0.4409815,25.37863,0.6308627,22.53866,0.1871389,21.32705,0.09195718,20.42616,0.6308627
345.393211525027,0.10366454217842,59.5544270545362,0.10486740200874,24.26364,0.8926492,24.64289,0.5934966,21.94365,0.1111974,20.73582,0.05486009,19.90032,0.5934966
345.430571885662,0.103405709507397,59.5621480906366,0.0989952037385294,23.77845,0.7123397,23.75543,0.3496569,21.84604,0.1015887,20.84762,0.06028831,20.02866,0.3496569
345.424660724416,0.114021253580017,59.5584415346046,0.117792446889412,24.51032,0.9388745,23.4406,0.2718521,22.03928,0.1204825,20.95632,0.06631166,20.1914,0.2718521
345.449209564511,0.141886810982371,59.5638035216312,0.121446967864846,23.1203,0.4539459,25.61924,0.5870122,23.08255,0.2978075,21.48542,0.1054601,20.50145,0.5870122
345.384918313473,0.111115590556665,59.547116477986,0.101367778937261,23.14152,0.4570996,24.51851,0.5630286,21.78646,0.09702823,20.91131,0.06385238,20.10825,0.5630286
345.363481161642,0.11540526510799,59.5421397832354,0.117530257973664,23.68077,0.6707656,24.57307,0.5721934,22.54557,0.189367,21.37159,0.09530642,20.42097,0.5721934
345.518985674755,0.104187005621068,59.5758817000175,0.106948673474027,26.39673,0.3637503,24.65304,0.6048805,21.76661,0.09408425,20.77863,0.05699671,20.07731,0.6048805
345.459195345855,0.117535828542061,59.5605121663178,0.112651919957093,23.57412,0.6356385,24.895,0.6433778,23.04398,0.2881181,21.49367,0.1061173,20.35568,0.6433778
345.359362276478,0.102867717405146,59.530310362432,0.107638583150994,23.44596,0.5696495,23.13239,0.2068967,21.67659,0.08858871,20.7466,0.05529758,19.95919,0.2068967
345.400594368979,0.0988156594392155,59.5393950098539,0.103222026505376,24.0369,0.8261528,23.52152,0.2886511,21.53311,0.07786731,20.61355,0.0505652,19.80811,0.2886511
345.384195296041,0.106908205474507,59.5347441755873,0.107606179941025,24.4392,0.9369848,24.09631,0.4423495,22.19909,0.139754,21.34159,0.09255467,20.27987,0.4423495
345.378696182882,0.153865665601206,59.5322027930761,0.168689180899746,25.72642,0.6042227,24.8225,0.6233398,22.82416,0.2416085,21.30714,0.08970057,20.53469,0.6233398
345.382246923916,0.105984064520433,59.5322210288014,0.118975931771833,24.25974,0.9003895,23.4317,0.2670514,22.33995,0.1583936,21.59418,0.1157181,20.72955,0.2670514
345.481443458813,0.0997914576355004,59.5547896028844,0.102526322700721,25.96056,0.912076,24.13803,0.4633981,21.87457,0.1041455,20.68677,0.05212146,19.96127,0.4633981
345.362986829029,0.130091564844533,59.5241875577822,0.126084228999025,25.17254,0.8234573,24.37906,0.5228236,22.32772,0.1573608,21.14717,0.07844426,20.47566,0.5228236
345.465654282315,0.118242084613589,59.5431952771143,0.116337331282026,25.28899,0.7985663,24.0755,0.3846611,22.1575,0.1341789,21.42003,0.09860273,20.49034,0.3846611
345.403324397702,0.106781894838886,59.5298905323642,0.113939350578286,23.70635,0.6902882,23.64762,0.3196255,21.57509,0.08085597,20.91866,0.06396898,20.24121,0.3196255
345.360603131648,0.110829932147363,59.5165137308106,0.117552765060733,25.5347,0.6850638,24.17249,0.4636266,22.32318,0.1570586,21.31074,0.09071892,20.30547,0.4636266
345.396446306816,0.108730858327939,59.5244553931199,0.110601543994807,23.62799,0.659247,25.52024,0.6030851,22.31503,0.1552129,20.88849,0.06211929,20.1561,0.6030851
345.446320081158,0.102744873173399,59.5352521683249,0.100270995637514,25.3922,0.753573,24.37686,0.5315484,21.81912,0.09981952,20.7595,0.05539704,19.83187,0.5315484
345.486327143705,0.14664151972665,59.5441419108858,0.134390333192757,25.53384,0.6913633,23.70086,0.3387302,22.09509,0.1128325,21.13033,0.07628307,20.4714,0.3387302
345.367015637433,0.108895509473562,59.516759373802,0.107248478537565,24.62598,0.9364724,23.70833,0.3333865,22.1969,0.1405205,21.34786,0.0937425,20.38387,0.3333865
345.42612800997,0.128857755223917,59.5269075278365,0.11141018103805,24.83693,0.9364009,23.61964,0.3139327,21.77365,0.08838861,20.74622,0.05483435,20.19319,0.3139327
345.431934974105,0.10247308858138,59.5214448405576,0.101135958649424,26.21529,0.4121441,25.90858,0.5068706,22.48692,0.170258,21.03267,0.07021536,19.88762,0.5068706
345.417115149559,0.114058590217425,59.5174288459783,0.107696677598241,25.18052,0.8361775,23.22868,0.2276987,21.60749,0.08333386,20.83563,0.05940112,19.93844,0.2276987
345.376822259484,0.0731864760917708,59.5072246069604,0.0659459382608695,23.76677,0.7126864,23.34186,0.2490704,21.6489,0.08707373,20.83151,0.06017493,20.30717,0.2490704
345.377088718735,0.0743656272977872,59.5085339767483,0.0776567011272007,25.03127,0.8776641,24.40487,0.5337254,22.21834,0.1441674,20.96678,0.06750207,20.36595,0.5337254
345.374535331945,0.137976678193638,59.5024516301768,0.135814668026656,23.97124,0.8064011,23.67633,0.327118,21.97832,0.1198336,21.14532,0.07859425,20.41698,0.327118
345.38859258441,0.124736519347391,59.4977265403623,0.125622542973607,25.55394,0.6766787,22.96094,0.1813071,22.00516,0.1189917,20.98055,0.06797025,20.40838,0.1813071
345.46904140798,0.120128197130503,59.5139018503732,0.117304814785904,24.70008,0.9527997,23.81086,0.3697585,22.24097,0.1487189,21.20289,0.08106665,20.4862,0.3697585
345.474955227841,0.114488395716261,59.5152513406957,0.122100234614424,24.74457,0.9578089,23.68073,0.3347155,22.33604,0.158034,21.36243,0.09328236,20.61497,0.3347155
345.450291784581,0.11428481307717,59.5044173914617,0.131237559926685,23.82724,0.7561622,25.23965,0.6528093,25.0986,0.7284203,21.43497,0.09965677,20.36598,0.6528093
345.413678291106,0.109861480305754,59.4952190383792,0.105005491952006,26.34263,0.3731067,25.13862,0.65423,22.38822,0.1663679,20.78369,0.05673271,20.0414,0.65423
345.429890708677,0.160425318105442,59.4955481018012,0.263393606869135,25.04465,0.8898326,24.92295,0.6480053,23.65909,0.4754026,22.03228,0.1630859,20.45741,0.6480053
345.420207350527,0.127089466140121,59.4913220432558,0.140254963744916,25.74705,0.6058574,24.2024,0.4813049,22.47113,0.1788206,21.44811,0.1014643,20.60427,0.4813049
345.540298735391,0.0865034569246041,59.5175128092403,0.0834001912365923,24.20583,0.9087521,23.63797,0.3235151,22.13541,0.1314164,21.04914,0.06855152,20.58121,0.3235151
345.537796913866,0.112267085813626,59.5175682964015,0.0872176478910893,25.25958,0.82241,24.61225,0.5983635,22.23876,0.1443032,20.97542,0.0633968,20.55889,0.5983635
345.385798767365,0.109730887794797,59.4818405011582,0.115926720302371,24.66525,0.9554845,24.27495,0.503114,23.13202,0.3177442,21.1643,1.07975,20.11405,0.503114
345.479604132986,0.0559932409798583,59.4984828740055,0.0546500198242354,24.37525,0.9433189,23.14013,0.2145769,21.64911,0.08644892,20.84577,0.05898855,20.27115,0.2145769
345.480454652603,0.123413580164855,59.4972255576345,0.160026844475559,24.20736,0.9017384,25.014,0.659804,22.77241,0.2316201,21.56156,0.1105931,20.55405,0.659804
345.45692756411,0.120928543506251,59.4899294856178,0.142503796614848,25.59211,0.678947,24.29243,0.5110576,22.07785,1.071471,21.07547,0.07259782,20.48438,0.5110576
345.469259107922,0.10622022844065,59.4923895071659,0.111066910753541,25.59612,0.674194,23.80577,0.3680035,22.00727,0.1186981,21.18291,0.07943481,20.29749,0.3680035
345.505148565657,0.117843019080525,59.499451996553,0.128266178437159,26.47261,0.3335597,24.04566,0.4374874,22.36598,0.1618175,21.37179,0.09237485,20.32976,0.4374874
345.526842568558,0.106034815638261,59.5013538143044,0.110567448255155,23.87558,0.7745961,23.45782,0.2794535,21.68759,0.08861184,20.77858,0.05450967,19.84735,0.2794535
345.513406912421,0.139556286877475,59.4976540744271,0.123782820132195,25.98685,0.5037885,23.68382,0.3348715,21.84574,0.09898664,20.97871,0.06509991,20.34804,0.3348715
345.43667121445,0.0598805471357822,59.4766063221101,0.0584718062088835,23.01328,0.4290214,22.9874,0.188074,21.67173,0.08875822,20.79037,0.05702623,20.39298,0.188074
345.435003689775,0.0868939464805101,59.4780496724461,0.108712372614897,25.24316,0.8351364,24.40492,0.5445277,22.39833,0.1681354,21.6646,0.1228871,20.59418,0.5445277
345.437449239444,0.283086094069191,59.4773738134431,0.245368483637492,24.7208,0.9725183,24.65381,0.607834,23.72949,0.5010827,22.32431,0.2193277,20.68567,0.607834
345.447880392235,0.11343864448892,59.479189340785,0.13043292928665,25.99722,0.5003901,23.37184,0.2605645,21.7718,0.09687039,20.92067,0.06381958,20.30139,0.2605645
345.597727888458,0.110565756565951,59.5104542297654,0.112729102141959,24.79391,0.9890689,23.96596,0.3633761,22.61829,0.1962188,20.7593,0.05273783,20.23522,0.3633761
345.510459815911,0.10585602320687,59.4892206603823,0.106965419339154,24.67669,0.9659535,24.29515,0.409193,21.69258,0.08948049,20.89283,0.06046882,20.12,0.409193
345.549716714346,0.181111128603839,59.4980338505783,0.310778014685354,26.4475,0.3410041,24.15878,0.4713262,22.613,0.1992498,21.82841,0.1353324,20.35051,0.4713262
345.449376835126,0.100150132788891,59.4749478499962,0.0986545612987819,25.04957,0.898951,24.25744,0.502288,21.91023,0.1094331,20.73908,0.05452589,19.75067,0.502288
345.752480087667,0.101048616177957,59.5434876199531,0.104744745091732,23.32109,0.5677766,23.65184,0.3216557,21.78044,0.09317587,20.72409,0.0493828,20.12091,0.3216557
345.52179057724,0.106016957110098,59.4890918639644,0.1123019282249,24.31381,0.9318001,24.96316,0.6560802,22.92864,0.2629426,21.27019,0.08347874,20.0955,0.6560802
345.531679011565,0.104749254946862,59.6061859383515,0.101805334352421,25.06241,0.8946785,24.56483,0.5285742,22.25074,0.1433931,21.35472,0.0968596,20.63829,0.5285742
345.532386597766,0.138682554981533,59.5200594463407,0.117261138111216,25.68361,0.6345609,25.60133,0.6010806,23.69921,0.4819518,21.79665,0.1341846,21.47658,0.6010806
345.431309655619,0.099840333464435,59.4921586552939,0.0969817118594049,22.5253,0.2825404,23.8547,0.3797975,22.35079,0.1610291,21.18013,0.07995763,20.58976,0.3797975
345.514526939757,0.103085269183725,59.4946100444599,0.102987620635113,23.37134,0.560722,24.35988,0.5311585,22.5483,1.052095,21.38633,0.0928577,20.94906,0.5311585
345.460728614972,0.174009565485904,59.5986208528987,0.174737509272216,23.63752,0.6565054,24.76501,0.6250832,24.03592,0.5899881,21.99504,0.1674423,20.64199,0.6250832
345.474139310023,0.00229983144047052,59.4673264428833,0.00231626747919279,20.63767,0.0619366,18.30551,0.01264549,17.11946,0.007170648,16.63023,0.005996876,16.32115,0.01264549
345.506877792204,0.00271741665508333,59.4751487340879,0.00273844672117735,19.80679,0.03550744,18.21816,0.01286023,17.42535,0.01051831,17.10648,0.01447551,16.91478,0.01286023
345.492482767629,0.00409436549320524,59.4683409089752,0.0040810207584516,21.1427,0.0901085,19.25912,0.01497194,18.1226,0.008683854,17.49942,0.007097116,17.05575,0.01497194
345.46734825407,0.00390658313986208,59.4662181340633,0.00382530509441401,21.22029,0.0981001,19.07875,0.01482329,18.03853,0.01005421,17.48939,0.01005113,17.07047,0.01482329
345.478459075513,0.00480741372003084,59.4686472019582,0.00479040956817764,21.41703,0.1134348,19.30454,0.0159877,18.33908,0.01139128,17.92518,0.01272279,17.63193,0.0159877
345.461352345512,0.00643862848604996,59.4642299452761,0.00644541019363432,22.67351,1.028776,20.01244,0.01991512,18.8174,0.0112038,18.33536,0.00973691,17.99935,0.01991512
345.469480039677,0.015804564818377,59.466474672399,0.0157690464884084,23.4038,1.053871,21.50979,0.8945407,20.02682,0.3547047,19.32629,0.2686549,18.74902,0.8945407
345.478376824259,0.0399443322322228,59.4681669934994,0.0318452527255795,22.8347,0.5379615,22.10886,0.5953018,20.74955,0.3713861,20.19559,0.3450059,19.71534,0.5953018
345.46826330565,0.0418620066796762,59.4665958351235,0.0420945740966053,25.0305,1.126058,22.80029,0.5949263,21.35484,0.3788205,20.41791,0.2897894,20.23466,0.5949263
345.46003543763,0.024406431094429,59.4629962762125,0.024035314662048,23.46198,0.7068824,22.3946,0.1216254,20.59367,0.04736836,19.9058,0.03374144,19.47161,0.1216254
345.496985013184,0.0934322872208137,59.4683897990953,0.0818721358087616,25.41626,0.7637565,24.23891,1.035895,22.23387,0.1447225,20.42914,0.04063951,19.44962,1.035895
345.491821039745,0.0458004297877984,59.4694955887184,0.0462654504312267,23.92415,0.8008646,22.73634,0.1510108,21.33343,0.06591637,20.50154,0.04341718,19.75548,0.1510108
345.488693617612,0.0453475688975003,59.4693129806835,0.0464696953487054,25.28312,0.8142785,23.19426,0.2235189,21.49999,0.07610162,20.67636,0.05005924,19.9202,0.2235189
345.475344261121,0.0687506412527683,59.4653210310318,0.0709318467341309,24.35725,0.9463288,23.57358,0.3058169,22.1434,0.1336768,21.18338,0.0775282,20.47971,0.3058169
345.494260198013,0.108011814498032,59.4715479652456,0.157385129386302,24.71056,0.9678833,24.93556,0.6554136,22.84297,0.2463153,21.67475,0.1193253,21.16575,0.6554136
345.744581916714,0.407257431714359,59.5255081429266,0.405799837729384,12.10856,0.0007522347,10.79192,0.0006561734,9.976819,0.000540958,11.1396,0.002631087,13.43909,0.0006561734
345.772220760006,0.0956176198788143,59.4838950534863,0.0878575736231948,15.87105,0.01493435,14.39158,0.01138843,14.37399,0.006884876,14.41965,0.00671303,13.46202,0.01138843
345.777097339224,0.000753076923345717,59.5158942100254,0.000753333935495858,17.04289,0.01630278,15.49936,0.01707241,14.85964,0.009412213,14.58932,0.01015819,14.42085,0.01707241
345.769092920475,0.0953958754046364,59.521446848759,0.0877698538542436,20.71781,0.0830507,17.65175,0.1557413,15.89918,0.03353854,15.00817,0.02103855,14.32184,0.1557413
345.74380329934,0.0953940295358585,59.5273852592894,0.087773493753993,24.6334,5.998426,16.81987,0.121381,15.42605,0.03900331,14.88094,0.02396677,14.62348,0.121381
345.756637722175,0.00109660684925293,59.5123035614599,0.00109299125688724,17.75412,0.01739611,16.21528,0.0126684,15.72822,0.00877076,15.52271,0.01160666,15.38178,0.0126684
345.75721688288,0.0012105604368754,59.5150750558592,0.00123445939272265,18.80427,0.02309341,16.74525,0.0130468,15.93403,0.01048335,15.47955,0.01693527,15.09555,0.0130468
345.768547702471,0.407238049623644,59.5250346101093,0.405643589196816,15.68156,0.01484041,14.92974,0.0340073,15.57026,0.05122877,15.55375,0.1141072,10.34783,0.0340073
345.777426393843,0.00127900276058746,59.5019803990169,0.00129853375743891,18.87128,0.02410352,16.91905,0.03522448,16.02762,0.02533733,15.68998,0.02938188,15.46552,0.03522448
345.756991618093,0.0953995645849619,59.5268081919111,0.0877762651829808,24.63338,10.33553,16.84477,0.120589,16.18694,0.07080039,15.81939,0.0545878,15.48596,0.120589
345.714777247832,0.00132953101578611,59.4952355429455,0.00132273110235909,19.21496,0.02817115,17.0286,0.1814266,16.06697,0.02665231,15.69721,0.02003184,15.4509,0.1814266
345.770511280519,0.00138745369401997,59.4962017017134,0.00139072584051353,18.3424,0.01981079,16.82556,0.01546689,16.20523,0.01884899,15.92092,0.02644683,15.64609,0.01546689
345.697752274047,0.00168216942616677,59.5159447800313,0.0016418143326555,20.313,0.05203538,17.80436,0.01220139,16.50006,0.006861063,15.99747,0.005690616,15.64095,0.01220139
345.705273066575,0.00182357790458469,59.5011962270217,0.00181507584916819,20.94823,0.08744482,18.06029,0.01515226,16.71832,0.009711933,16.16359,0.01096437,15.7949,0.01515226
345.708775053602,0.0956305096343105,59.5194044704833,0.0878909591276882,18.45646,0.02584191,17.02999,0.0117282,16.5999,0.006902968,16.18287,0.006013603,16.00389,0.0117282
345.694006895917,0.00188621891462158,59.4943502628022,0.00182733463715408,19.4538,0.02900622,17.52202,0.01195663,16.75847,0.006945789,16.37392,0.005808002,16.03888,0.01195663
345.785294796165,0.0026572453126813,59.4869853298622,0.00269387784062297,22.76097,0.3314891,19.58845,0.01744643,17.48344,0.007572637,16.39139,0.005802551,15.54508,0.01744643
345.726103455808,0.00187067112883182,59.5062158769075,0.00184904445365034,19.10539,0.02588962,17.48052,0.0119348,16.75582,0.006967804,16.45797,0.005853436,16.23336,0.0119348
345.750500632259,0.0956511851167307,59.5232971434532,0.0879031463971402,19.43495,0.05239393,17.52045,0.01234125,16.75007,0.00729638,16.38226,0.007011403,16.18071,0.01234125
345.708883894037,0.00183370451317506,59.4934515485767,0.00179533825267079,18.80126,0.02344543,17.35452,0.1405565,16.72478,0.03783489,16.47224,0.0350339,16.30194,0.1405565
345.748370382391,0.00208953170450736,59.5047562102134,0.00208555678553174,20.71419,0.07679038,18.28969,0.04547402,16.99249,0.02621838,16.45727,0.03227618,16.1147,0.04547402
345.741878831934,0.00207116358488651,59.5002056688814,0.0020594688165556,19.64448,0.0350982,17.75511,0.0436051,16.98063,0.02477621,16.60781,0.03717124,16.32172,0.0436051
345.768780781791,0.00232016702277274,59.5180755552246,0.00231264846676125,21.01618,0.09510866,18.28652,0.3255571,17.16334,0.1650434,16.60612,0.1058237,16.18287,0.3255571
345.760599207868,0.00223461882664396,59.5271806957308,0.00222681857973307,20.04378,0.04321547,18.00247,0.01253009,17.09542,0.007405331,16.71089,0.006350236,16.46552,0.01253009
345.783654547227,0.00225966311319255,59.4780032075189,0.00228711874137141,20.02681,0.04179161,18.09101,0.01239469,17.14548,0.007217484,16.78801,0.006125703,16.53012,0.01239469
345.745237753482,0.00230678820057952,59.5113583569715,0.00229274423773826,19.58902,0.03535535,17.72939,0.189819,17.11517,0.09989534,16.77295,0.08408617,16.46469,0.189819
345.703104918215,0.00255864652270458,59.5047172345959,0.00252337793073489,20.22728,0.04830626,18.33764,0.01280066,17.32705,0.007410745,16.8055,0.006143219,16.39752,0.01280066
345.716540629629,0.0952684192290407,59.507583425474,0.0882208088747631,19.41477,0.03288699,18.01319,0.01870347,17.27361,0.01490893,16.91186,0.0228519,16.84771,0.01870347
345.707052434988,0.00227810785899814,59.4853549362614,0.00228675432504169,19.60835,0.03301782,17.92323,0.01225737,17.16207,0.007233166,16.83246,0.006172365,16.61497,0.01225737
345.73365085773,0.00234885925812341,59.5180840963824,0.00235518631174635,19.43986,0.03370416,17.91581,0.01291742,17.18691,0.008827998,16.89182,0.008880422,16.6895,0.01291742
345.735847813964,0.00235931949334222,59.4974951959618,0.00234678667842534,19.42566,0.03202577,17.93351,0.0174215,17.2374,0.009858059,16.94653,0.03039665,16.77441,0.0174215
345.747035315815,0.0957013336616474,59.5198791509577,0.0879620910465974,20.87269,0.1232917,18.33001,0.01613838,17.49104,0.01177213,17.01323,0.01102683,16.6405,0.01613838
345.722251092637,0.00332032768884509,59.4884514935769,0.00331384024012852,22.85552,0.3904487,19.34143,0.07959668,17.85092,0.04534081,17.09044,0.03750161,16.47657,0.07959668
345.778472322196,0.00271372361789799,59.5038260044599,0.00270269813088619,20.54043,0.06741171,18.35464,0.1632888,17.50949,0.0894658,17.06536,0.1133831,16.67287,0.1632888
345.721540119553,0.00271352692400162,59.5220217172877,0.00272145380983174,19.86788,0.0420374,18.28059,0.01272602,17.46845,0.007522077,17.14399,0.006547305,16.90841,0.01272602
345.765826220095,0.0031924239444451,59.4958910779332,0.0032406909776922,21.24024,0.1100951,19.08162,0.01806771,17.76245,0.02626057,17.10646,0.02442618,16.60241,0.01806771
345.751842287624,0.00318903776355109,59.5304803365466,0.00319159848040567,21.32095,0.1405205,19.01159,0.01518609,17.84611,0.009195945,17.20162,0.007701045,16.7293,0.01518609
345.768616241178,0.00284523245661088,59.4940992434977,0.00284571823719914,20.32204,0.05462265,18.47798,0.103397,17.54163,0.06996194,17.16158,0.06811786,16.8855,0.103397
345.740817047491,0.00281304249927507,59.5154474288987,0.0027840231635726,20.35126,0.05199314,18.31531,0.01272623,17.54873,0.0076805,17.14123,0.006580509,16.80887,0.01272623
345.714993758899,0.00320714260869266,59.4965541011343,0.00314394326169945,20.4992,0.06076782,18.76645,0.016293,17.76811,0.01100348,17.21708,0.009233727,16.80186,0.016293
345.724654719598,0.00319411269727064,59.4870763511537,0.00319604850818423,22.08144,0.207221,19.15794,0.01484476,17.79842,0.007892079,17.27136,0.006695863,16.92301,0.01484476
